"Gene.name"	"SRR2153294"	"SRR2153296"	"SRR2153298"	"SRR2153300"	"SRR2153302"	"SRR2153304"	"SRR2153306"	"SRR2153308"	"SRR2153310"	"SRR2153312"	"SRR2153314"	"SRR2153316"	"SRR2153318"	"SRR2153319"	"SRR2153321"
"0610009B22Rik"	24.648014	25.573698	24.271705	33.4586	26.757209	22.7192	17.2421	28.2461	26.733671	16.792935	30.570061	28.5991	23.696947	24.6278	23.6851
"0610010F05Rik"	5.723582031971	6.37336	6.956465	8.19268200837584	6.8786201225	5.560972	3.31613919	5.159294	5.8043907434126	4.8459612891	6.058162000496	7.976205	8.351769	7.69299	2.88079147013
"0610010K14Rik"	8.5108198	12.529212	16.48758888	16.091688	19.014421	12.5612720064808	21.23285	16.519007	15.4007153994	12.7468860136102	14.138070235516	11.775332	14.073366335	11.397454	10.0971890556
"0610012G03Rik"	19.5509	15.9777	19.9068	19.0728	17.7888	18.1039	27.4742	17.952	16.8612	16.9998	16.6458	18.5583	18.0253	17.7516	27.7868
"0610030E20Rik"	6.1764	6.04792	6.87676	9.83554	7.83468	6.5682	4.63998	6.04042	7.6035	6.12572	9.0036	6.14012	6.08472	7.29654	4.205
"0610040J01Rik"	22.698452	18.42759	23.804365	29.18076	23.87156	20.67242	18.643635	20.06156	25.78684	23.90049	24.39032	23.55329	17.83318	21.27178	18.23118
"1110002E22Rik"	0.0836479	0.0988195	0.0554953	0.0980337	0.455108	0.068863	0.101369	0.0681031	0.102688	0.056469	0.124539	0.0486494	0.0526797	0.0106817	0.0964294
"1110004F10Rik"	32.2431947	35.36367	37.577989	35.789436	42.18022	33.205546	28.8917	31.671028	36.339489	42.240934	33.28782	29.153362	31.209196	36.90383	28.15046
"1110008P14Rik"	16.599023	12.575774	20.20717	21.463079	18.038625	11.887301	21.880758	21.838613	16.395223	11.952924	19.058139	21.784995	13.661555	15.747857	19.4467
"1110012L19Rik"	14.1112	17.4342	15.4099	16.2985	18.2512	12.2338	19.892	14.4118	15.739	12.3924	16.4184	12.1168	12.8683	16.4988	17.707
"1110017D15Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1110025L11Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1110032A03Rik"	39.83173	45.01887	43.70399	40.13545	39.84766	41.78687	38.7159	47.34721	45.39635	43.88228	30.80802	43.60906	45.22145	36.63151	40.9983
"1110032F04Rik"	0	0	0.0315992	0	0	0	0	0	0	0	0	0	0	0	0
"1110038F14Rik"	4.804096	5.073435	5.3911436	5.0250788648	6.359806	5.97823034276	10.170153	6.521674	7.466589	5.636937278311	2.92865	6.669089	6.75246	6.6433	7.988984
"1110051M20Rik"	1.771456	2.073914	2.313644	1.363601	2.276301	1.5943810267844	1.99428	0.978801	2.022942	1.947232	1.524861	1.665864	1.255828	1.9551144	2.159056
"1110057P08Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1110059E24Rik"	16.148921	16.399786	15.528087	15.038232	12.658831	18.118904	12.267205	15.52861	12.0031	17.803119	9.56133	12.49659	16.4087805	12.726583	17.326319
"1110059G10Rik"	14.01489	14.55577	16.34518	18.73617	12.74761	12.34516	18.00669	12.93234	13.49389	16.63224	8.92766	10.96571	13.12613	11.21246	15.84862
"1110065P20Rik"	18.004147579148	17.390517	18.29991539	21.179753	14.5639944014203	13.939521	29.901929578	22.22173122	19.937388	17.458863	15.003244696719	19.1760606807	23.33860444162	21.8664920069266	29.27228264
"1190005I06Rik"	8.230814	8.478768	17.34535	15.64737	16.96634	5.81729	14.63114	9.67383272	17.56691	9.38686	9.09198	11.4256	12.76556	9.50381	15.442097
"1190007I07Rik"	16.668303	20.50855	16.61811	19.55971	22.62146	15.04937	29.76084	28.18894	19.83614	15.41647	20.1887	22.65289	25.04627	20.45768	27.20086
"1300017J02Rik"	289.561151	290.28968	305.62651	286.053	272.38709	294.74996	283.590767	300.923285	270.971539	282.361913	269.552271	284.473678	265.60011	274.025534	275.63975
"1500009C09Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1500009L16Rik"	0	0	0.0746863	0	0	0	0	0	0	0.106395	0	0.0763851	0	0	0
"1500011B03Rik"	0.206642	1.048737	0.858188	0.964732	0.634706	0.427947	0.57835	0.614341	0.939584	0.4075143	1.253684	0.537476	0.47521	0.546115	0.497066
"1520401A03Rik"	0.00675578	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1600002K03Rik"	4.80866	5.90361	5.46901	7.68499	6.45848	4.94841	8.63321	6.85132	6.7231	4.54472	5.50719	6.2149	5.04733	4.84054	8.8431
"1600012H06Rik"	14.51594	14.13246	14.13643	19.9841	16.33356	14.83728	9.35225	21.12516	16.33957	13.173763	14.09275	18.43391	16.1914	14.70289	11.41186
"1600014C10Rik"	90.925424	85.102761	117.69252	107.52069	88.26225	100.985767	68.132989	124.201175	99.239499	75.46179	76.652847	118.206292	112.691948	74.442842	70.055519
"1600014C23Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1700001C02Rik"	0	0	0	0	0	0	0	0.169231	0	0	0	0	0	0	0
"1700001C19Rik"	10.26454	9.32014	13.00892	13.5784	8.257214	7.940026	8.010780210028	9.994	11.85802	11.41724	8.34271	9.06362	11.29034	10.35734	6.661832
"1700001F09Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1700001J03Rik"	0	0	0	0	0	0.270752	0	0	0	0.177617	0	0	0	0.141884	0
"1700001K19Rik"	0.220869	0	0.367993	0	0.355558	0	0.0693938	0.209794	0.105445	0	0	0.0999109	0.081141	0	0.0848728
"1700001L19Rik"	0	0.0924843	0	0	0	0	0	0	0	0.179686	0	0.129003	0	0	0
"1700001O22Rik"	0	0	0	0	0	0	0	0	0	0	0	0.0519296	0	0	0
"1700001P01Rik"	0	0	0	0.191501	0.164596	0	0	0	0.183876	0.242677	0	0	0	0.387709	0.148003
"1700003E16Rik"	0.755308	0.705443	1.169578	1.325542	1.08454	0.783476	0.541059	1.1192	1.25485	0.685296	0.920389	1.353	0.838757	1.00362	0.738774
"1700003F12Rik"	0	0.1058724	0.144394	0.48696	0.558058	0	0	0.465144	0.623428	0	0	0.295356	0.119934	0	0
"1700003H04Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1700006A11Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1700007K13Rik"	0	0	0	0	0	0	0.202442	0	0	0	0	0	0	0.324306	0
"1700008O03Rik"	0.0619122	0	0.172981	0.116101	0	0.224274	0	0	0	0	0.267706	0	0	0.252107	0.112388
"1700008P02Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1700009N14Rik"	0	0	0	0.0789787	0	0	0	0	0	0	0	0	0	0	0
"1700010B08Rik"	0.158699	0	0	0	0	0	0.0747911	0.113056	0.113646	0	0	0	0.0874519	0	0
"1700010I14Rik"	0.179546	3.75598e-08	0.429007	0.267813	0.368529	0.176116	0.353851	0.345893	0.308774	0.458886	0.230303	0.146285	1.59387e-08	0.162765	0.0470019
"1700011L22Rik"	0.145558	0.0708064	0	0	0	0	0	0.103695	0.104236	0	0	0	0	0	0.0838997
"1700011M02Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1700012A03Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1700012B07Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1700012B09Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1700012P22Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1700013F07Rik"	0	0	0.157275	0.176801	0	0	0	0	0	0	0	0	0	0	0
"1700013G24Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1700013H16Rik"	0	0	0	0	0	0	0.103061	0	0	0	0	0	0	0	0
"1700014D04Rik"	0	0	0	0	0	0	0	0	0.0268103	0	0	0.0254033	0	0	0
"1700015F17Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1700015G11Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1700016C15Rik"	0	0	0	0	0	0	0	0	0.138922	0	0	0	0	0	0
"1700016D06Rik"	0.0699111	0.0588518	0.196185	0.129313	0	0.159265	0	0.084345	0.245856	0.199246	0.10844	0	0.168429	0.118319	0
"1700016H13Rik"	0	0	0.0819531	0	0	0	0	0	0	0	0	0	0	0	0
"1700016K19Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1700017B05Rik"	3.26850545	2.2922801	3.8609467	3.8885865	2.9574001	3.07967	2.261433	2.905071	3.284082712	3.216406	3.162146	2.630205	2.14991	3.099738	2.3761293
"1700017N19Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1700018B08Rik"	0	0	0	0	0	0	0	0	0	0.215551	0	0	0	0	0
"1700018F24Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1700018G05Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1700019A02Rik"	0	0	0.162327	0.18248	0.313683	0.176249	0	0	0.350428	0	0	0	0	0.184722	0.141031
"1700019D03Rik"	0.21817800256515	0.11490900165953	0.082713100791675	0	0.21631700139405	0.1853793013367	0.1590360010249	0.14995300270264	0.0483314015892	0.05891500143422	0.04997430299786	0.114487000996555	0.24174500194422	0.05095410325634	0.09725530038378
"1700019N19Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1700020A23Rik"	0	0.104283	0	0	0	0	0	0	0	0	0	0	0	0.252238	0
"1700020D05Rik"	0.407113	0.198039	0.270095	0.607254	0.608926	0.782029	0	1.25677	0.388717	0.256511	0.435168	0.644556	0.673027	0.409811	0.07822
"1700020L24Rik"	0	0.0327142	0	0.442691	0	0.213788	0.2364681	0.211429	0.4250648	0.280497	0.23793	0.402758	0.327092	0.0934883	0.256602
"1700020N01Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0.0713085	0	0
"1700020N15Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1700021F05Rik"	23.9297	25.7845	25.8108	25.0313	30.9811	24.2137	46.1363	23.9496	27.5766	25.9434	25.3989	20.7377	26.7514	30.5285	33.4725
"1700021F07Rik"	0	0.119022	0	0	0	0	0	0	0	0	0	0	0	0	0
"1700022I11Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1700024B05Rik"	0	0.03986534	0	0	0	0	0	0	0	0	0	0	0	0	0
"1700024G13Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1700024P04Rik"	0	0	0	0	0	0	0	0.269537	0	0	0	0	0	0	0
"1700025B11Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1700025C18Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.164943	0
"1700025G04Rik"	0.685857	0.586346	0.713485	0.575466	1.10589	0.604105	0.40805	0.649139	0.874919	0.578214	0.756888	0.735031	0.770456	0.580275	0.287896
"1700028J19Rik"	0.129257	0.337891	0.269056	0.15123	0.0828564	0.33357	0.304579	0.0920817	0.621761	0.109414	0.621739	0.3508183	0	0.19517	0.223511
"1700028K03Rik"	0.10671	0.25917027	0	0.294106	0	1.44629e-06	0.214881	3.45122e-06	0.030441148	0.17579807	0.117314103	1.58872e-08	0.000102758	1.25059e-06	0.000302402
"1700028P14Rik"	0	0	0	0	0	0	0	0	0	0	0	0.111395	0	0	0
"1700029F12Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1700029H14Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1700029I15Rik"	0.000100813	0.300449	1.3668	0	0.70497	0.420579	0.4990432344	1.72461	0.345253	0	0.677172	0.484762	0.306343	0	0
"1700029J07Rik"	0.426206	0.371186	0.741999	0.266836	0.260923	0.950468	0.678818	1.345514	0.70478	0.362412	0.788999	0.437943	0.602386	0.180554	0.510552
"1700029P11Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1700030J22Rik"	0.3069225	0.1706315	0.1576604	0.182806	0.183309	0.126337	0.0826549	0.374828	0.234037	0.1657583	0.3515074	0.166316	0.338264	0.1986152	0.353821
"1700030K09Rik"	1.3019994	1.596047	1.64117	1.509993	2.25835	1.40866	1.862660168659	1.24721	1.4545	1.93741	2.672103	1.718600334429	1.5797832	1.45032433	1.5494
"1700031F05Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1700031L13Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1700034E13Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1700034I23Rik"	0	0.0512522	0.0398982	0	0	0.0379476	0.0496538	0.0750578	0	0	0	0.035745	0.0290296	0.039772	0
"1700034J05Rik"	0	0.0196545	0.0411099	0	0	0	0	0	0.0443737	0	0	0	0	0	0
"1700037C18Rik"	0.88556	1.26049	2.73239	1.379542	1.521101	1.957787	0.61561	1.075069	1.039304	1.777813	2.16862	1.113885	1.236221	1.445654	0.93729
"1700037H04Rik"	3.277794	2.529854	4.1368382	4.552622	4.421733	2.56055	4.82633	4.56064	4.01809	4.836329	2.3346	6.252271	3.393178	3.16386	3.17238
"1700040F15Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1700042G07Rik"	0	0.077768	0	0	0	0	0	0	0	0	0	0	0	0	0
"1700049E17Rik1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1700049E17Rik2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1700056E22Rik"	0.36251	0.493758	0.328661	0.351382	0.503457	0.835619	0.0170288	0.559512	0.666271	0.685224	0	0.475495	0.958864	0.592953	0.835803
"1700057G04Rik"	0	0	0	0	0	0	0	0	0	0.162883	0	0	0.189941	0	0
"1700064H15Rik"	0.265728	0	0	0	0.340675	0	0	0	0	0	0	0	0.292862	0	0
"1700066B19Rik"	0.0245727	0	0.032605	0	0.0315033	0.0354015	0	0.0700217	0.0351936	0	0	0	0.0270819	0	0.0283274
"1700066M21Rik"	10.8492	9.28538	11.0492	15.9385	10.902	7.87492	5.44078	12.2665	11.1811	7.96151	11.4998	11.2426	9.94331	9.31513	6.46944
"1700067K01Rik"	0	0	0	0	0	0.22197	0.3735636	0	0.294335	0	0.207509	0.199019	0.43514	0.100897	0.716798
"1700067P10Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1700069L16Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1700074P13Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1700080O16Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1700084M14Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1700086D15Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1700088E04Rik"	0.107543	0.804224	0.21294	0.395858	0	0.2312033	0.1512630188446	0	1.003988	1.427305	0	0.344733	0.390309	1.0994930539349	0.165237
"1700092M07Rik"	0.568473	0.553065	0	0.42397	0	0.81899	0.535817	0.404976	0	0	0	0	0	0	0.655336
"1700093K21Rik"	0	0	0.110505	0	0	0	0	0	0	0	0	0	0	0	0
"1700094D03Rik"	1.2191	2.254554	2.30111	1.32332	1.31137	1.07784	1.560593	0.735019	1.26363	0.582453	1.22364	1.21803	1.31547	1.4665000881866	2.58492
"1700102P08Rik"	1.312002	0.421997	1.06886	0.831846	0.317766	0.773479	0.0584052	0.169938	0.887473	0.225452	0.596114	0.38616	0.657259	0.748506	0.571464
"1700109H08Rik"	1.15417	0.408667	0.7591751	0.89771	0.680932	0.969966	0	0.245878	0.619582	0.545411	0	0.684155	0.656468	1.16858	0.554388
"1700113H08Rik"	0.0495503	0.0699158	0	0.0739098	0.118328	0	0	0	0	0	0	0	0	0.139362	0
"1700122O11Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1700123K08Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1700123L14Rik"	0	0	0	0	0	0	0	0	0	0	0	0.0494457	0	0	0
"1700123O20Rik"	25.43943	23.69684	22.91178	28.73093	26.28402	23.377552	19.048638	20.729278	23.70276	22.730511	30.08059	22.054165	18.1297878859	28.80429	24.856585
"1700125H20Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0.123948	0	0
"1700129C05Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1810009A15Rik"	11.7497	12.0365	13.7032	14.4041	14.8938	13.3576	20.9864	16.1185	14.7401	14.5293	10.1796	17.0788	15.6563	13.0896	16.2069
"1810009J06Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1810010H24Rik"	4.032079	3.916421	4.225661	3.97869	5.422974	3.396007	7.258598	3.75015	4.175648	3.80457	4.787227	2.941554	3.24212	6.108734	4.084793
"1810013L24Rik"	19.91465	15.46644	22.2983	27.4202	26.1203	17.81081	8.38508	15.08412	22.3124	18.88533	17.7383	18.41859	17.29391	15.00005	8.45072
"1810020O05Rik"	0	0	0	0	0	0.0235234	0.01539	0	0.0400907	0.0617269	0	0	0.0359905	0	0
"1810024B03Rik"	0	0	0	0	0	0.0757208	0	0	0	0	0	0.142651	0.115852	0	0
"1810030O07Rik"	3.19167	3.05777	4.08512	4.49345	4.37101	3.55444	3.11427	3.31676	4.07004	4.01963	4.27817	4.01949	4.1112	3.34444	2.42018
"1810037I17Rik"	20.4674	21.7704	23.1052	24.0318	20.8849	21.2274	28.5156	20.2346	22.3058	22.4569	20.6363	20.3113	22.097	20.8409	29.4419
"1810046K07Rik"	1.46625	1.47746	1.32019	0.7811	2.01407	2.11241	1.92496	0.895328	2.175	3.26646	0.755661	0.497448	1.55826	0.790699	0.482942
"1810049J17Rik"	0.617727	0.249546	0	0	1.09445	0	0	0.624513	0	0	0.390795	0	1.73849	0.536773	0
"1810055G02Rik"	25.62561	42.3544	21.42605	32.07184	26.92218	44.853290125668	26.066624	49.75364	22.83112	42.83245	23.54687	55.172190246866	24.51168	54.26979	24.74586028283
"1810058I24Rik"	120.98031	117.92896	144.54041	111.717	139.8731	106.68983	197.4008	118.17124	164.0643	132.38784	116.9957	136.5742	132.34224	98.76186	131.13926
"1810062G17Rik"	0.780485	0.455599	1.13917	1.39702	1.40086	1.34932	1.54487	1.22323	1.67674	1.47529	1.12627	0.847332	1.37629	0.707093	0.989719
"1810065E05Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2010003K11Rik"	13.1842	15.3022	4.29673	54.9432	16.532	20.9937	24.5267	45.0667	21.3673	38.5839	20.4901	46.0634	23.1978	23.0506	30.7975
"2010106E10Rik"	0	0.0515613	0	0	0	0	0	0	0	0	0	0	0	0	0
"2010109A12Rik"	0	0.150224	0	0	0	0	0	0	0.221149	0	0	0.209543	0.340353	0.466299	0
"2010300C02Rik"	0.0128241	0.0748593	0.0340321	0.0361246	0.0620984	0.0184755	0.1039823	0.103519	0.1734317	0.0242405	0	0.065732	0.0533831	0.0731372	0.0279191
"2010315B03Rik"	9.66947	9.916254	14.854102	12.28098	10.66424	7.3817094	6.359496	9.266206	13.38606	12.20102	12.19674	11.109178	9.67669	10.860182	8.166972
"2200002D01Rik"	1.69539	2.49459	2.68043	2.24621	2.69818	2.34688	4.94559	2.64836	2.11273	2.86206	1.12964	2.00278	2.46814	2.13932	3.85992
"2200002J24Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2210010C04Rik"	0.0291042	0	0.0386177	0.0434121	0.0373128	0.16772	0.0274323	0.0829345	0.0416837	0.0550134	0.0466647	0	0.0320761	0	0.0335513
"2210016F16Rik"	7.81779	8.61197	8.97432	9.91045	10.0227	8.66637	13.7624	10.09	10.3576	9.53348	8.61169	8.77351	8.13376	8.72628	10.1764
"2210016L21Rik"	5.30613	4.69214	6.68792	6.03901	6.20964	4.69569	8.2238	5.88396	7.11096	5.91702	5.20667	6.47325	5.17343	4.93562	5.24479
"2210017I01Rik"	0	0.111926	0	0.282726	0	0.483402	0.123269	0.498782	0	0	0.186134	0.156913	0.34372	0.350027	0.149655
"2210407C18Rik"	0	0	0	0	0	0.100499	0	0	0	0	0	0	0.0903377	0	0
"2210408I21Rik"	0.796189	1.08913	0.631461	1.299147	1.3002427	0.846886	0.381759	0.961725	0.802149	0.608745	0.880907	0.882782	0.668585	0.353478	0.64809
"2210418O10Rik"	5.96956	6.7266331	7.121034	6.333604	7.394145	5.877853	4.7299438	5.33785	6.420997	6.3263783	5.39943	5.007955	6.184759	5.86148	6.4863352
"2300002M23Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2300003K06Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2300009A05Rik"	22.959	17.4597	26.6658	23.3485	22.05	16.9447	24.7469	20.6212	22.7191	15.0558	15.5491	15.1451	20.8418	16.9531	35.1738
"2310002L09Rik"	0.5278038	0.614108	0.202016	0.3538255	2.30497	0.641942	0.41476	0.232572	0.1543868	0.138628	0.235181	0.0443034	0.3233139	0.1107385	0.07527
"2310003L06Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2310009A05Rik"	19.6114	17.6824	18.6094	20.8831	17.7407	20.167	31.2239	20.9857	18.7781	19.7061	21.8936	24.1108	20.8003	20.3534	30.0874
"2310009B15Rik"	6.68185	6.69329	9.16581	6.73669	7.70111	5.15639	10.5511	8.62152	8.22565	4.62071	8.59647	4.83543	8.67502	7.61688	10.866
"2310011J03Rik"	10.1049	8.09168	11.6546	16.0001	14.2504	12.9902	16.3747	11.684	14.5838	10.5787	11.1544	11.2341	10.1944	10.7978	13.1275
"2310022A10Rik"	2.665329	2.551818	3.672751	3.268456	2.141057	3.7476978	1.996817	3.10159	2.716883059	2.019456	3.99594797187	2.71596124438	2.2613318	2.136578	1.61891465224
"2310022B05Rik"	5.31498	4.93993	6.78576	7.16507	6.20523	4.92062	4.13168	5.51689	5.91191	7.18101	7.02836	6.5931	5.19344	6.14999	3.32675
"2310033P09Rik"	4.48229	3.61843	4.63328	6.5493	5.82782	4.39078	6.12055	4.60809	3.89923	4.26105	4.05836	4.19086	3.24505	4.33278	3.61995
"2310034C09Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2310034G01Rik"	0	0	0	0	0	0	0.0451002	0.0681744	0	0	0.0767193	0	0.0527348	0.216747	0
"2310039H08Rik"	54.1916	51.9601	58.5128	71.7702	62.0636	58.0254	101.511	68.2756	66.667	54.0883	53.4219	51.3326	65.0174	62.4425	79.8695
"2310046K23Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2310050C09Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2310057J18Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0681401	0
"2310057M21Rik"	1.98272	0.504558	1.423479	0.269849	0.667845	1.601988	1.119034	1.392959	0.583342	0.633803	1.533377	0.892223	1.150374	0.857013	0.4083618
"2310057N15Rik"	0.0672927	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2310061I04Rik"	36.3749	28.551333	31.61945	31.17506	35.3488	31.946728	31.720546	32.80898	35.17253	36.32861	26.96487	40.01414	34.92266	34.8445	32.33333
"2310061N02Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2310079G19Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2410002F23Rik"	7.07408020840693	7.145384626082	10.740284	11.4234950253321	11.2726963124344	8.3894329056	5.66679449	8.4724093	12.830567861083	12.2972929	6.3963363145784	5.943449	7.858200876115	6.82345444221394	6.0648228347722
"2410004B18Rik"	5.58344	7.13412	4.72649	7.55395	5.39653	6.72082	6.248807	6.50793	6.28435	4.18144	7.841979	8.30722	5.46651	6.49317	9.13537
"2410004P03Rik"	0.17696	0.14114	0.205721	0.140639	0.30968	0.162222	0.0934835	0.0275155	0.12708	0.274207	0.391906	0.232128	0.272164	0.217441	0.102293
"2410131K14Rik"	2.20698	2.45182	2.92531	2.30551	2.43745	2.41443	2.3346	1.97126	1.95102	2.27951	3.30569	2.15372	2.32739	2.84562	2.11713
"2410137M14Rik"	0	0	0	0	0	0	0.0988067	0	0	0	0	0	0	0	0
"2410141K09Rik"	0.119407	0.2126738	0.0948481	0.3163641	0.0609842	0	0	0.0338412	0	0	0.267099	0	0.105202	0.0373215	0
"2510002D24Rik"	6.524507	8.43674	8.75454	14.0225828	13.77934	10.31145	19.28251	9.3929	11.7201	9.73279	4.61227	9.43054	11.77433	9.77312	12.66451
"2510009E07Rik"	2.040972392	2.003684	2.2979889	1.7868753	2.332807	2.0095343	0.788570159429	3.323158	3.271812	2.293388	1.69056	2.36337	2.491424	2.143063	1.179645
"2510039O18Rik"	15.1336	13.0681	15.6247	15.4274	16.4744	13.7396	11.9431	12.6311	16.6728	12.3987	13.7117	13.8535	13.2741	15.0761	13.1877
"2610001J05Rik"	16.133219	17.771408	17.791309	20.724754	20.678043	17.777539	21.063625	16.335431	21.570317	18.005475	22.589176	20.17382	16.968377	19.80583	15.905282
"2610002M06Rik"	3.56016	3.91623	4.16925	5.39721	4.39462	3.11948	2.56744	3.81481	4.36362	4.17926	4.01604	3.2721	3.36815	3.85089	2.05853
"2610008E11Rik"	2.332566	2.739589	3.538655	2.957655	3.644842	2.205125	1.9422552	3.910055	3.404494	3.145	4.188115	2.62265	3.686471	3.481082	1.43106
"2610021A01Rik"	3.6489356	4.676053	4.80222	3.74719	5.051189	3.59239	1.52046	4.928729	4.95481	2.81745	3.98086	3.794078	4.58854	6.05911	2.41236
"2610028H24Rik"	0	0	0	0.0933274	0	0	0	0.0634851	0	0	0	0	0	0	0
"2610042L04Rik"	0	0	0	0.535395	0	0	0	0	0	0	0	0	0	0	0
"2610044O15Rik8"	8.61377	9.188496	11.924877	12.50995	11.988731	7.834763	10.978176	8.874804	8.91964	10.38987	11.003574	7.310949	13.99245	11.724428	9.2268884
"2610301B20Rik"	2.43990005	2.72292	2.85693	3.47559	3.97044	2.63358	2.5313541	2.31131	3.25272	2.72032	2.97934	2.40158	2.30268	2.63772	2.17801
"2610318N02Rik"	0	0	0	0	0	0	0.0551173	0	0	0	0	0	0	0	0
"2610507B11Rik"	32.1435	27.9891	37.5295	36.958	34.6696	36.9284	11.983	35.9265	31.3208	33.0196	28.5171	34.5423	32.9781	33.2303	14.743
"2610528A11Rik"	0	0	0	0	0	0	0	0.141566	0	0	0	0	0	0	0
"2610528J11Rik"	8.12806	9.25903	12.49925	13.83153	12.04666	11.54867	12.61409	13.25379	10.19318	13.9496	10.44896	12.65131	10.87713	9.96365	6.74526
"2700049A03Rik"	0.913654	0.873301	1.213517	1.142016	0.947718	0.727979	0.655942	0.991791	1.015215	1.305765	0.821117	0.716552	0.983542	0.877004	0.529196
"2700062C07Rik"	3.65924	5.75546	5.92924	8.10823	6.9087	5.95091	8.23645	6.14441	7.93645	6.23154	7.03047	4.94655	6.67675	5.63543	7.1636
"2700081O15Rik"	1.20001	0.848514	0.800025	1.5101	0.970571	1.286309	0.87086	0.91871	0.620387	1.26084	1.22682	0.7797237097	1.08792	0.852133	0.684238
"2700097O09Rik"	1.90513	1.78895	1.04699	1.50942	1.72432	1.84173	2.47061	0.74713	2.10605	2.01838	0.547949	0.447513	1.45052	1.17223	1.67358
"2810004N23Rik"	11.448	11.288	16.4684	13.561	13.0975	12.0476	8.37538	12.1337	13.5437	11.2607	10.0057	12.7351	12.7093	12.148	10.3026
"2810006K23Rik"	5.5832908	5.0400763	6.45667	8.025312	7.032107	7.1322923	5.60199	6.69434	6.737778	6.4130844	5.3590545	7.3200411	6.0835249	6.1471192	5.21164
