""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"1700003F12Rik"	0.141182177762209	0.220256973532419	4.40737335908797	0.0499746573723441	0.960142583567561	
"1700003H04Rik"	0					
"1700006A11Rik"	0					
"1700007K13Rik"	0.422274992286004	-1.49048274616164	3.88040990412894	-0.384104458803617	0.700901026862425	
"1700008O03Rik"	0.257362065761031	-1.47859779398455	4.40544073712967	-0.335629936301884	0.737149946323313	
"1700008P02Rik"	0					
"1700009N14Rik"	0.0704944269749121	0.941572465654835	4.40737335908797	0.213635739235325	0.830831126871131	
"1700010B08Rik"	0.45696076652924	0.324191426296541	2.69279029368274	0.120392377771522	0.904172329142674	
"1700010I14Rik"	2.54778777242138	-0.681628338281587	1.07409999197302	-0.634604174076475	0.525686605147477	
"1700011L22Rik"	0.223978889862954	-1.46534619006991	4.4060922275781	-0.332572745731055	0.739456819094149	
"1700011M02Rik"	0					
"1700012A03Rik"	0					
"1700012B07Rik"	0					
"1700012B09Rik"	0					
"1700012P22Rik"	0					
"1700013F07Rik"	0.081557172772024	0	4.40737335908797	0	1	
"1700013G24Rik"	0.228174188040095	-0.741537168591985	4.40737335907856	-0.168249228775802	0.866387213938071	
"1700013H16Rik"	0.960538396338075	1.66860591507718	1.68083925154269	0.992721887917434	0.32084550526789	
"1700014D04Rik"	0.637017114070746	1.13511018671113	2.31920078584654	0.489440238912648	0.624530053935359	
"1700015F17Rik"	0.136680808005495	0	4.40737335908757	0	1	
"1700015G11Rik"	0					
"1700016C15Rik"	3.02240257549176	-3.94405874179806	1.6462124282665	-2.39583827340633	0.0165824051328196	
"1700016D06Rik"	1.41056825573871	0.984108262690422	1.38504748073316	0.71052312384951	0.477379796571706	
"1700016H13Rik"	0.143469538746705	0	4.40737335907999	0	1	
"1700016K19Rik"	0.0717347693733526	0	4.40737335908797	0	1	
"1700017B05Rik"	39.6382853304415	-0.349367609005427	0.31435575927664	-1.11137651751427	0.266406315733101	0.596314452481338
"1700017N19Rik"	0					
"1700018B08Rik"	0					
"1700018F24Rik"	0					
"1700018G05Rik"	0.0706877507872968	-0.741521036987645	4.40737335908797	-0.168245568635258	0.866390093265112	
"1700019A02Rik"	0.338813839742531	0.220240914369168	4.02646519745375	0.0546983280790415	0.956378801370084	
"1700019D03Rik"	31.049235738471	-0.0474384285401611	0.296447067459557	-0.160023268054871	0.872862745149957	0.960155683248013
"1700019N19Rik"	0.163114345544048	0	4.40737335907727	0	1	
"1700020A23Rik"	1.11935024110885	2.37392937176355	1.85882097585285	1.27711565696872	0.20156141800291	
"1700020D05Rik"	5.43429406229142	1.22319771491933	0.920371483843512	1.32902609043384	0.183839362328942	0.510885510472079
"1700020L24Rik"	9.75059258065019	-0.350961185525287	0.769747059798092	-0.455943522041313	0.648430591855584	0.863276023103309
"1700020N01Rik"	0.333708076590545	-1.46083116273311	3.28376840784874	-0.444864247807942	0.656417861001158	
"1700020N15Rik"	0					
"1700021F05Rik"	600.207888196152	-0.387227124709137	0.194044444878274	-1.99555892956404	0.0459819537385711	0.295651035885351
"1700021F07Rik"	0					
"1700022I11Rik"	1.01355687613423	-1.06193982187267	2.41608307305829	-0.4395295152366	0.660277900470696	
"1700024B05Rik"	0.141375501574594	-1.45071274773166	4.40668225185118	-0.329207477376487	0.741998871536375	
"1700024G13Rik"	0					
"1700024P04Rik"	0.0717347693733526	0	4.40737335908797	0	1	
